file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\CompiledConstructor.java,jparse.CompiledConstructor,class,3,5,2,3,28,1,0,19,0,0.22222222,0.0,0.0,9,0,8,0,0,1,9,0,0,0,1,0,0,1,0,0,1,0,6,83,18,5,5,0,0,0,11,23,0,18,3,0,0,0,108,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\IdentifierAST.java,jparse.expr.IdentifierAST,class,14,27,13,14,31,6,3,20,0,0.54545456,0.0,0.0,11,0,8,0,3,0,11,0,3,0,2,0,0,2,0,0,0,0,1,100,21,0,9,3,1,1,1,15,0,13,4,0,0,0,92,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\TypeAST.java,jparse.expr.TypeAST,class,6,16,10,6,6,7,0,4,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,0,0,0,0,0,0,1,0,0,0,41,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\ClassAST.java,jparse.stmt.ClassAST,class,6,7,1,6,6,6,0,3,9,0.5,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,1,0,0,24,4,0,0,0,0,1,0,1,0,1,0,0,0,0,35,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\test\JavaTyper.java,test.JavaTyper,class,11,13,2,11,2174,2,0,90,2211,0.89556956,0.0,0.0,79,2,75,2,2,0,77,0,76,0,4,3,3,0,1,0,3,0,2,7620,2,28,312,77,99,156,38,2225,0,681,8,0,0,0,741,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\NewAST.java,jparse.expr.NewAST,class,17,18,1,17,27,6,0,28,6,0.64444447,0.0,0.0,9,0,6,0,3,0,9,0,0,0,5,0,0,5,0,0,0,0,3,101,10,3,13,1,5,1,11,25,1,16,3,0,0,0,101,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\CompiledMethod.java,jparse.CompiledMethod,class,3,5,2,3,46,1,0,29,6,0.30769232,0.0,0.0,13,0,12,0,0,1,13,0,0,0,1,0,0,1,0,0,1,0,9,119,31,7,10,0,0,0,13,33,0,27,3,0,0,0,115,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\ContinueAST.java,jparse.stmt.ContinueAST,class,9,10,1,9,7,6,0,5,9,0.5,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,28,4,0,0,0,0,0,0,3,0,2,1,0,0,0,47,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\ParenthesizedAST.java,jparse.expr.ParenthesizedAST,class,8,9,1,8,7,6,0,7,0,0.14285715,0.0,0.0,7,0,4,0,3,0,7,0,0,0,1,0,0,1,0,0,0,0,0,26,5,0,0,0,0,0,0,1,0,1,0,0,0,0,46,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\AssignAST.java,jparse.expr.AssignAST,class,8,9,1,8,10,6,0,9,0,0.4375,0.0,0.0,8,0,5,0,3,0,8,0,0,0,2,0,0,2,0,0,0,0,0,35,6,0,2,0,0,0,0,5,0,5,1,0,0,0,57,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\SwitchAST.java,jparse.stmt.SwitchAST,class,11,12,1,11,15,6,0,22,0,0.35714287,0.0,0.0,7,0,5,0,2,0,7,0,0,0,2,0,0,2,0,0,0,0,1,63,5,7,1,0,0,0,10,20,3,16,2,0,0,0,76,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\NumLiteralAST.java,jparse.expr.NumLiteralAST,class,5,6,1,5,27,6,0,7,15,0.0,0.0,0.0,6,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,41,4,1,4,1,1,1,16,16,8,9,5,0,0,0,54,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\AssertAST.java,jparse.stmt.AssertAST,class,8,9,1,8,10,6,0,9,3,0.42857143,0.0,0.0,7,0,5,0,2,0,7,0,0,0,2,0,0,2,0,0,0,0,1,32,5,0,3,0,2,0,0,3,0,3,1,0,0,0,43,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\BooleanLiteralAST.java,jparse.expr.BooleanLiteralAST,class,5,6,1,5,5,6,0,1,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,2,0,0,0,0,0,0,33,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\SourceType.java,jparse.SourceType,class,10,15,5,10,86,2,0,53,102,0.8,0.0,0.0,25,0,23,0,0,2,25,0,0,0,10,0,0,8,0,2,4,0,10,272,34,15,22,8,5,7,32,71,5,53,5,0,0,0,130,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\test\JavaTyperTokenTypes.java,test.JavaTyperTokenTypes,interface,0,1,1,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,148,0,0,0,150,0,0,0,0,0,0,148,148,0,148,0,0,0,0,80,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\HasExceptions.java,jparse.HasExceptions,interface,1,9,8,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\CompoundAST.java,jparse.stmt.CompoundAST,class,8,14,6,8,16,6,0,17,0,0.16666667,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,1,56,5,7,2,0,0,0,12,20,3,15,3,0,0,0,63,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\TryAST.java,jparse.stmt.TryAST,class,9,10,1,9,23,6,0,19,0,0.375,0.0,0.0,8,0,6,0,2,0,8,0,0,0,3,0,0,3,0,0,0,0,2,79,6,8,6,0,1,0,8,26,0,18,2,0,0,0,73,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\MethAST.java,jparse.MethAST,class,17,20,3,17,71,5,0,46,115,0.8666667,0.0,0.0,18,0,16,0,1,1,18,0,1,0,10,0,0,10,0,0,6,0,6,233,35,13,23,2,0,2,24,62,4,46,3,0,0,0,185,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\TypeAST.java,jparse.TypeAST,class,12,26,14,12,21,5,0,16,36,0.85,0.0,0.0,12,0,6,0,4,2,12,0,0,0,10,1,0,1,0,9,0,0,2,85,4,3,8,0,2,4,9,29,5,19,1,0,0,0,104,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\test\JavaPrinterTokenTypes.java,test.JavaPrinterTokenTypes,interface,0,1,1,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,148,0,0,0,150,0,0,0,0,0,0,148,148,0,148,0,0,0,0,80,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\NullLiteralAST.java,jparse.expr.NullLiteralAST,class,4,5,1,4,5,6,0,0,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\LineReader.java,jparse.LineReader,class,2,3,1,2,35,2,0,8,8,0.6615384,0.0,0.0,13,0,7,2,0,4,11,0,0,0,10,1,0,10,0,0,3,0,0,123,7,4,6,0,1,6,28,44,16,22,3,0,0,0,213,16,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\test\JavaPrinter.java,test.JavaPrinter,class,8,10,2,8,1104,2,0,50,0,0.71212125,0.0,0.0,44,1,43,1,0,0,43,0,43,0,3,2,2,0,1,0,2,0,1,4168,1,17,190,43,58,150,18,1247,0,369,6,0,0,0,443,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\CharLiteralAST.java,jparse.expr.CharLiteralAST,class,5,6,1,5,5,6,0,2,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,1,2,0,0,0,0,0,0,35,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\DeclarationAST.java,jparse.stmt.DeclarationAST,class,10,12,2,10,12,6,0,10,0,0.5416667,0.0,0.0,8,0,6,0,2,0,8,0,0,0,3,0,0,3,0,0,3,0,1,47,6,3,2,0,0,1,2,12,0,7,2,0,0,0,56,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\BreakAST.java,jparse.stmt.BreakAST,class,9,10,1,9,7,6,0,5,9,0.5,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,28,4,0,0,0,0,0,0,3,0,2,1,0,0,0,45,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\UnaryArithAST.java,jparse.expr.UnaryArithAST,class,8,9,1,8,21,6,0,9,0,0.14285715,0.0,0.0,7,0,4,0,3,0,7,0,0,0,1,0,0,1,0,0,0,0,0,34,8,0,14,0,2,0,0,7,0,6,1,0,0,0,67,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\CatchAST.java,jparse.stmt.CatchAST,class,11,13,2,11,10,6,0,15,0,0.4375,0.0,0.0,8,0,5,0,2,1,8,0,0,0,2,0,0,2,0,0,0,0,0,44,6,1,0,0,0,0,1,9,0,7,2,0,0,0,65,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\VarAST.java,jparse.expr.VarAST,class,13,21,8,13,28,7,0,16,22,0.7,0.0,0.0,12,0,9,0,3,0,12,0,0,0,5,0,0,5,0,0,0,0,1,74,12,3,13,1,3,2,0,15,0,12,2,0,0,0,101,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\FloatLiteralAST.java,jparse.expr.FloatLiteralAST,class,5,6,1,5,11,6,0,6,15,0.0,0.0,0.0,6,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,2,25,4,0,2,0,1,1,3,6,3,4,0,0,0,0,43,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\StatementAST.java,jparse.stmt.StatementAST,class,7,30,23,7,10,5,20,2,28,0.90625,0.0,0.0,8,0,4,0,4,0,8,3,1,0,4,1,1,0,3,0,1,0,0,26,2,0,2,0,0,0,0,4,0,4,1,0,0,0,84,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\test\JavaCopy.java,test.JavaCopy,class,3,3,0,3,5,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,1,1,1,2,0,2,2,4,0,4,3,0,0,0,49,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\Constructor.java,jparse.Constructor,interface,3,11,8,3,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\IndexAST.java,jparse.expr.IndexAST,class,8,9,1,8,8,6,0,9,2,0.4375,0.0,0.0,8,0,5,0,3,0,8,0,0,0,2,0,0,2,0,0,0,0,1,32,6,0,0,0,0,0,0,2,0,2,0,0,0,0,53,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\JavaLexer.java,jparse.JavaLexer,class,19,21,2,19,791,2,0,85,2145,0.9848485,0.0,0.0,66,5,57,5,4,0,61,0,61,0,5,5,5,0,0,0,5,0,5,2123,6,19,230,3,186,79,317,388,56,252,11,0,0,0,132,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\ExpressionAST.java,jparse.expr.ExpressionAST,class,6,47,41,6,12,5,22,3,36,0.91111106,0.0,0.0,9,0,4,0,5,0,9,4,3,0,5,2,1,1,3,0,2,0,0,29,3,0,3,0,0,0,0,6,0,5,1,0,0,0,80,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\ConditionalAST.java,jparse.expr.ConditionalAST,class,7,8,1,7,16,6,0,13,0,0.3703704,0.0,0.0,9,0,6,0,3,0,9,0,0,0,3,0,0,3,0,0,0,0,2,50,13,0,4,0,0,2,0,9,1,9,1,0,0,0,52,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\JavaParser.java,jparse.JavaParser,class,72,74,2,72,1217,3,0,170,8905,0.99231154,0.0,0.0,134,64,6,64,63,1,70,0,125,0,66,65,65,1,0,0,65,0,64,5297,67,35,245,67,129,270,860,1225,12,564,10,0,0,0,605,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\ForAST.java,jparse.stmt.ForAST,class,13,14,1,13,16,6,0,19,0,0.5,0.0,0.0,9,0,7,0,2,0,9,0,0,0,4,0,0,4,0,0,0,0,3,55,7,0,5,0,7,0,0,11,0,10,1,0,0,0,63,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\ArrayInitAST.java,jparse.expr.ArrayInitAST,class,11,14,3,11,18,6,0,17,1,0.61904764,0.0,0.0,7,0,4,0,3,0,7,0,0,0,3,0,0,3,0,0,0,0,2,61,6,5,4,1,0,0,6,19,2,15,3,0,0,0,72,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\StringLiteralAST.java,jparse.expr.StringLiteralAST,class,5,6,1,5,5,6,0,1,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,2,0,0,0,0,0,0,34,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\CompileContext.java,jparse.CompileContext,class,4,12,8,4,6,1,0,3,0,0.80952376,0.0,0.0,6,0,6,0,0,0,6,0,0,0,7,0,5,2,0,0,2,0,0,29,2,0,0,0,0,0,0,3,0,7,0,0,0,0,91,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\ThrowAST.java,jparse.stmt.ThrowAST,class,7,8,1,7,6,6,0,5,3,0.33333334,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,23,4,0,0,0,0,0,0,1,0,1,0,0,0,0,40,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\Type.java,jparse.Type,class,13,77,64,13,127,1,2,57,622,0.97962964,0.0,0.0,36,12,32,2,2,0,36,21,4,0,15,15,11,2,2,0,15,0,21,381,39,11,31,8,8,43,55,93,17,74,9,0,0,0,346,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\ThisLiteralAST.java,jparse.expr.ThisLiteralAST,class,5,6,1,5,5,7,0,1,10,0.0,0.0,0.0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\FileAST.java,jparse.FileAST,class,7,19,12,7,30,5,0,19,4,0.73333335,0.0,0.0,5,0,4,0,0,1,5,0,0,0,6,1,0,1,0,5,2,0,7,150,12,6,8,8,0,13,14,32,10,24,4,0,0,0,113,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\JavaTokenTypes.java,jparse.JavaTokenTypes,interface,0,35,35,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,148,0,0,0,150,0,0,0,0,0,0,148,148,0,148,0,0,0,0,79,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\DoWhileAST.java,jparse.stmt.DoWhileAST,class,9,10,1,9,7,6,0,13,0,0.35714287,0.0,0.0,7,0,5,0,2,0,7,0,0,0,2,0,0,2,0,0,0,0,1,31,5,0,0,0,0,0,0,2,0,2,0,0,0,0,41,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\WhileAST.java,jparse.stmt.WhileAST,class,9,10,1,9,7,6,0,13,0,0.35714287,0.0,0.0,7,0,5,0,2,0,7,0,0,0,2,0,0,2,0,0,0,0,1,31,5,0,0,0,0,0,0,2,0,2,0,0,0,0,40,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\BitwiseAST.java,jparse.expr.BitwiseAST,class,8,9,1,8,22,6,0,13,0,0.25,0.0,0.0,8,0,5,0,3,0,8,0,0,0,2,0,0,2,0,0,0,0,2,75,18,0,5,0,6,0,0,13,0,13,2,0,0,0,55,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\IfElseAST.java,jparse.stmt.IfElseAST,class,8,9,1,8,14,6,0,14,0,0.41666666,0.0,0.0,8,0,6,0,2,0,8,0,0,0,3,0,0,3,0,0,0,0,2,50,7,2,4,0,2,0,2,11,0,9,1,0,0,0,51,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\VarList.java,jparse.VarList,class,2,50,48,2,43,1,0,5,0,0.125,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,3,0,0,0,3,0,1,151,0,22,9,0,3,0,37,58,1,33,3,0,0,0,71,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\ReturnAST.java,jparse.stmt.ReturnAST,class,9,10,1,9,9,6,0,6,3,0.33333334,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,26,4,0,3,0,2,0,0,2,0,2,1,0,0,0,49,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\expr\TypecastAST.java,jparse.expr.TypecastAST,class,11,12,1,11,15,6,0,16,0,0.44444445,0.0,0.0,9,0,6,0,3,0,9,0,0,0,2,0,0,2,0,0,0,0,0,45,13,0,5,0,1,0,0,6,1,5,1,0,0,0,63,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\ModifierAST.java,jparse.ModifierAST,class,3,12,9,3,16,5,0,14,0,0.0,0.0,0.0,16,0,14,0,0,2,16,0,0,0,1,0,0,0,0,1,0,0,13,53,13,0,0,0,0,1,0,3,0,1,0,0,0,0,60,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\Method.java,jparse.Method,interface,3,11,8,3,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Final_Project_2_Repos\jparse-0.96\jparse-0.96\jparse\stmt\ExpressionAST.java,jparse.stmt.ExpressionAST,class,7,8,1,7,6,6,0,5,0,0.16666667,0.0,0.0,6,0,4,0,2,0,6,0,0,0,1,0,0,1,0,0,1,0,0,24,4,0,0,0,0,1,0,1,0,1,0,0,0,0,35,17,0
